Size,Sort,Times,trialNo
10000,MergeSort,54.38494682312012,1
10000,MergeSort,54.1071891784668,2
10000,MergeSort,53.938865661621094,3
10000,MergeSort,53.829193115234375,4
10000,MergeSort,54.07285690307617,5
10000,MergeSort,53.945064544677734,6
10000,MergeSort,54.10885810852051,7
10000,MergeSort,53.93815040588379,8
10000,MergeSort,53.87711524963379,9
10000,MergeSort,54.16703224182129,10
100,quickSort,0.15997886657714844,1
100,quickSort,0.1399517059326172,2
100,quickSort,0.1571178436279297,3
100,quickSort,0.14090538024902344,4
100,quickSort,0.1590251922607422,5
100,quickSort,0.14901161193847656,6
100,quickSort,0.15997886657714844,7
100,quickSort,0.14328956604003906,8
100,quickSort,0.1430511474609375,9
100,quickSort,0.1537799835205078,10
250,quickSort,0.4420280456542969,1
250,quickSort,0.42319297790527344,2
250,quickSort,0.44918060302734375,3
250,quickSort,0.43082237243652344,4
250,quickSort,0.4448890686035156,5
250,quickSort,0.4589557647705078,6
250,quickSort,0.49114227294921875,7
250,quickSort,0.4410743713378906,8
250,quickSort,0.4668235778808594,9
250,quickSort,0.4420280456542969,10
500,quickSort,1.032114028930664,1
500,quickSort,1.0900497436523438,2
500,quickSort,1.0211467742919922,3
500,quickSort,1.0318756103515625,4
500,quickSort,1.035928726196289,5
500,quickSort,1.0509490966796875,6
500,quickSort,1.077890396118164,7
500,quickSort,1.0747909545898438,8
500,quickSort,1.0180473327636719,9
500,quickSort,1.0919570922851562,10
750,quickSort,1.7731189727783203,1
750,quickSort,2.3729801177978516,2
750,quickSort,1.6987323760986328,3
750,quickSort,1.68609619140625,4
750,quickSort,1.9550323486328125,5
750,quickSort,1.7421245574951172,6
750,quickSort,1.7011165618896484,7
750,quickSort,1.796722412109375,8
750,quickSort,1.8241405487060547,9
750,quickSort,1.695871353149414,10
1000,quickSort,3.1969547271728516,1
1000,quickSort,3.0117034912109375,2
1000,quickSort,2.882719039916992,3
1000,quickSort,2.959012985229492,4
1000,quickSort,2.471923828125,5
1000,quickSort,2.8667449951171875,6
1000,quickSort,2.385854721069336,7
1000,quickSort,2.526998519897461,8
1000,quickSort,2.608776092529297,9
1000,quickSort,2.5501251220703125,10
1250,quickSort,3.15093994140625,1
1250,quickSort,3.23486328125,2
1250,quickSort,3.2529830932617188,3
1250,quickSort,3.2758712768554688,4
1250,quickSort,3.4089088439941406,5
1250,quickSort,3.268718719482422,6
1250,quickSort,3.342866897583008,7
1250,quickSort,3.2019615173339844,8
1250,quickSort,3.4859180450439453,9
1250,quickSort,3.4530162811279297,10
2500,quickSort,8.126974105834961,1
2500,quickSort,8.24594497680664,2
2500,quickSort,8.279085159301758,3
2500,quickSort,8.090019226074219,4
2500,quickSort,7.857322692871094,5
2500,quickSort,8.249044418334961,6
2500,quickSort,8.131265640258789,7
2500,quickSort,8.375167846679688,8
2500,quickSort,8.577108383178711,9
2500,quickSort,8.56781005859375,10
3750,quickSort,14.236927032470703,1
3750,quickSort,14.506816864013672,2
3750,quickSort,14.512777328491211,3
3750,quickSort,14.24407958984375,4
3750,quickSort,15.16413688659668,5
3750,quickSort,14.882087707519531,6
3750,quickSort,14.917135238647461,7
3750,quickSort,15.228986740112305,8
3750,quickSort,14.114141464233398,9
3750,quickSort,14.642000198364258,10
5000,quickSort,21.9571590423584,1
5000,quickSort,22.56917953491211,2
5000,quickSort,21.4688777923584,3
5000,quickSort,22.607803344726562,4
5000,quickSort,21.944046020507812,5
5000,quickSort,21.30126953125,6
5000,quickSort,22.254228591918945,7
5000,quickSort,22.26090431213379,8
5000,quickSort,22.305965423583984,9
5000,quickSort,22.485017776489258,10
6250,quickSort,31.152009963989258,1
6250,quickSort,32.163143157958984,2
6250,quickSort,32.13787078857422,3
6250,quickSort,30.414819717407227,4
6250,quickSort,31.605958938598633,5
6250,quickSort,31.54730796813965,6
6250,quickSort,30.096769332885742,7
6250,quickSort,32.54199028015137,8
6250,quickSort,30.786991119384766,9
6250,quickSort,31.960010528564453,10
7500,quickSort,41.72015190124512,1
7500,quickSort,42.120933532714844,2
7500,quickSort,44.178009033203125,3
7500,quickSort,44.05379295349121,4
7500,quickSort,41.986703872680664,5
7500,quickSort,43.81895065307617,6
7500,quickSort,42.365074157714844,7
7500,quickSort,43.55192184448242,8
7500,quickSort,40.63105583190918,9
7500,quickSort,41.809797286987305,10
8750,quickSort,55.262088775634766,1
8750,quickSort,56.00690841674805,2
8750,quickSort,53.302764892578125,3
8750,quickSort,53.07793617248535,4
8750,quickSort,53.817033767700195,5
8750,quickSort,54.65197563171387,6
8750,quickSort,54.98981475830078,7
8750,quickSort,56.713104248046875,8
8750,quickSort,57.496070861816406,9
8750,quickSort,54.28791046142578,10
10000,quickSort,70.43099403381348,1
10000,quickSort,68.01700592041016,2
10000,quickSort,68.5739517211914,3
10000,quickSort,67.46602058410645,4
10000,quickSort,64.72611427307129,5
10000,quickSort,67.6572322845459,6
10000,quickSort,65.7033920288086,7
10000,quickSort,67.22474098205566,8
10000,quickSort,68.71223449707031,9
10000,quickSort,68.12691688537598,10
100,CountingSort,0.05412101745605469,1
100,CountingSort,0.041961669921875,2
100,CountingSort,0.04100799560546875,3
100,CountingSort,0.04100799560546875,4
100,CountingSort,0.04100799560546875,5
100,CountingSort,0.04076957702636719,6
100,CountingSort,0.04124641418457031,7
100,CountingSort,0.0400543212890625,8
100,CountingSort,0.04100799560546875,9
100,CountingSort,0.04100799560546875,10
250,CountingSort,0.08511543273925781,1
250,CountingSort,0.08320808410644531,2
250,CountingSort,0.08296966552734375,3
250,CountingSort,0.08225440979003906,4
250,CountingSort,0.0820159912109375,5
250,CountingSort,0.08296966552734375,6
250,CountingSort,0.08296966552734375,7
250,CountingSort,0.08296966552734375,8
250,CountingSort,0.08225440979003906,9
250,CountingSort,0.08296966552734375,10
500,CountingSort,0.1499652862548828,1
500,CountingSort,0.1499652862548828,2
500,CountingSort,0.15115737915039062,3
500,CountingSort,0.1499652862548828,4
500,CountingSort,0.1499652862548828,5
500,CountingSort,0.1621246337890625,6
500,CountingSort,0.1499652862548828,7
500,CountingSort,0.15020370483398438,8
500,CountingSort,0.15091896057128906,9
500,CountingSort,0.15020370483398438,10
750,CountingSort,0.21696090698242188,1
750,CountingSort,0.21719932556152344,2
750,CountingSort,0.21696090698242188,3
750,CountingSort,0.22292137145996094,4
750,CountingSort,0.4520416259765625,5
750,CountingSort,0.2238750457763672,6
750,CountingSort,0.2288818359375,7
750,CountingSort,0.2181529998779297,8
750,CountingSort,0.2181529998779297,9
750,CountingSort,0.21719932556152344,10
1000,CountingSort,0.28395652770996094,1
1000,CountingSort,0.2868175506591797,2
1000,CountingSort,0.2841949462890625,3
1000,CountingSort,0.2830028533935547,4
1000,CountingSort,0.2841949462890625,5
1000,CountingSort,0.36978721618652344,6
1000,CountingSort,0.28586387634277344,7
1000,CountingSort,0.2849102020263672,8
1000,CountingSort,0.2841949462890625,9
1000,CountingSort,0.2849102020263672,10
1250,CountingSort,0.3540515899658203,1
1250,CountingSort,0.492095947265625,2
1250,CountingSort,0.41103363037109375,3
1250,CountingSort,0.4837512969970703,4
1250,CountingSort,0.36978721618652344,5
1250,CountingSort,0.5152225494384766,6
1250,CountingSort,0.36787986755371094,7
1250,CountingSort,0.3662109375,8
1250,CountingSort,0.3631114959716797,9
1250,CountingSort,0.36215782165527344,10
