Size,Sort,Times,trialNo
1000,InsertionSort,0.4520416259765625,1
1000,InsertionSort,0.22482872009277344,2
1000,InsertionSort,0.2181529998779297,3
1000,InsertionSort,0.21982192993164062,4
1000,InsertionSort,0.2181529998779297,5
1250,InsertionSort,0.42319297790527344,1
1250,InsertionSort,0.4601478576660156,2
1250,InsertionSort,0.308990478515625,3
1250,InsertionSort,0.2989768981933594,4
1250,InsertionSort,0.2789497375488281,5
2500,InsertionSort,0.5631446838378906,1
2500,InsertionSort,0.6270408630371094,2
2500,InsertionSort,0.5581378936767578,3
2500,InsertionSort,0.5588531494140625,4
2500,InsertionSort,0.5581378936767578,5
3750,InsertionSort,0.8401870727539062,1
3750,InsertionSort,0.8442401885986328,2
3750,InsertionSort,0.8661746978759766,3
3750,InsertionSort,1.013040542602539,4
3750,InsertionSort,0.8392333984375,5
5000,InsertionSort,1.1219978332519531,1
5000,InsertionSort,1.2238025665283203,2
5000,InsertionSort,1.5349388122558594,3
5000,InsertionSort,1.1279582977294922,4
5000,InsertionSort,1.402139663696289,5
6250,InsertionSort,1.4908313751220703,1
6250,InsertionSort,1.4081001281738281,2
6250,InsertionSort,1.9390583038330078,3
6250,InsertionSort,1.905202865600586,4
6250,InsertionSort,1.4491081237792969,5
7500,InsertionSort,2.2678375244140625,1
7500,InsertionSort,1.6939640045166016,2
7500,InsertionSort,2.293825149536133,3
7500,InsertionSort,2.5920867919921875,4
7500,InsertionSort,2.125263214111328,5
8750,InsertionSort,2.302885055541992,1
8750,InsertionSort,2.4881362915039062,2
8750,InsertionSort,2.2687911987304688,3
8750,InsertionSort,2.262115478515625,4
8750,InsertionSort,2.1550655364990234,5
10000,InsertionSort,3.5638809204101562,1
10000,InsertionSort,3.1409263610839844,2
10000,InsertionSort,2.6030540466308594,3
10000,InsertionSort,2.5472640991210938,4
10000,InsertionSort,2.3331642150878906,5
100,MergeSort,0.3638267517089844,1
100,MergeSort,0.25200843811035156,2
100,MergeSort,0.2498626708984375,3
100,MergeSort,0.3037452697753906,4
100,MergeSort,0.2522468566894531,5
250,MergeSort,0.820159912109375,1
250,MergeSort,1.6257762908935547,2
250,MergeSort,4.387855529785156,3
250,MergeSort,2.2399425506591797,4
250,MergeSort,1.8579959869384766,5
500,MergeSort,1.9600391387939453,1
500,MergeSort,2.557992935180664,2
500,MergeSort,3.3538341522216797,3
500,MergeSort,2.418041229248047,4
500,MergeSort,4.7779083251953125,5
750,MergeSort,3.1909942626953125,1
750,MergeSort,3.0901432037353516,2
750,MergeSort,3.718137741088867,3
750,MergeSort,2.9268264770507812,4
750,MergeSort,3.3702850341796875,5
1000,MergeSort,3.343820571899414,1
1000,MergeSort,4.765033721923828,2
1000,MergeSort,4.245996475219727,3
1000,MergeSort,3.916025161743164,4
1000,MergeSort,5.9070587158203125,5
1250,MergeSort,4.405975341796875,1
1250,MergeSort,5.068778991699219,2
1250,MergeSort,4.845142364501953,3
1250,MergeSort,4.887104034423828,4
1250,MergeSort,5.713939666748047,5
2500,MergeSort,11.847734451293945,1
2500,MergeSort,11.10982894897461,2
2500,MergeSort,10.58506965637207,3
2500,MergeSort,10.027885437011719,4
2500,MergeSort,10.113954544067383,5
3750,MergeSort,16.796350479125977,1
3750,MergeSort,17.683029174804688,2
3750,MergeSort,16.510963439941406,3
3750,MergeSort,17.26531982421875,4
3750,MergeSort,20.087003707885742,5
5000,MergeSort,24.898052215576172,1
5000,MergeSort,24.23691749572754,2
5000,MergeSort,28.18775177001953,3
5000,MergeSort,27.388811111450195,4
5000,MergeSort,26.584148406982422,5
6250,MergeSort,35.711050033569336,1
6250,MergeSort,32.80496597290039,2
6250,MergeSort,28.486967086791992,3
6250,MergeSort,27.7559757232666,4
6250,MergeSort,29.194116592407227,5
7500,MergeSort,31.584978103637695,1
7500,MergeSort,31.3718318939209,2
7500,MergeSort,31.426191329956055,3
7500,MergeSort,31.375885009765625,4
7500,MergeSort,31.443119049072266,5
8750,MergeSort,38.082122802734375,1
8750,MergeSort,38.73705863952637,2
8750,MergeSort,38.755178451538086,3
8750,MergeSort,47.868967056274414,4
8750,MergeSort,45.10903358459473,5
10000,MergeSort,51.80788040161133,1
10000,MergeSort,51.772117614746094,2
10000,MergeSort,50.71592330932617,3
10000,MergeSort,50.575971603393555,4
10000,MergeSort,49.61585998535156,5
100,QuickSort,0.47588348388671875,1
100,QuickSort,0.37097930908203125,2
100,QuickSort,0.5629062652587891,3
100,QuickSort,0.3819465637207031,4
100,QuickSort,0.3871917724609375,5
250,QuickSort,4.0988922119140625,1
250,QuickSort,1.9299983978271484,2
250,QuickSort,1.4448165893554688,3
250,QuickSort,2.9799938201904297,4
250,QuickSort,3.114938735961914,5
500,QuickSort,3.2379627227783203,1
500,QuickSort,7.012128829956055,2
500,QuickSort,3.6399364471435547,3
500,QuickSort,4.239797592163086,4
500,QuickSort,3.3159255981445312,5
750,QuickSort,5.830049514770508,1
750,QuickSort,6.352901458740234,2
750,QuickSort,5.041360855102539,3
750,QuickSort,6.042718887329102,4
750,QuickSort,4.8122406005859375,5
1000,QuickSort,8.41522216796875,1
1000,QuickSort,7.033109664916992,2
1000,QuickSort,8.625984191894531,3
1000,QuickSort,6.803750991821289,4
1000,QuickSort,7.844686508178711,5
1250,QuickSort,9.123086929321289,1
1250,QuickSort,8.74018669128418,2
1250,QuickSort,9.835004806518555,3
1250,QuickSort,10.702848434448242,4
1250,QuickSort,8.776187896728516,5
2500,QuickSort,21.780014038085938,1
2500,QuickSort,20.88189125061035,2
2500,QuickSort,20.66493034362793,3
2500,QuickSort,21.770954132080078,4
2500,QuickSort,20.932674407958984,5
3750,QuickSort,33.65302085876465,1
3750,QuickSort,32.86337852478027,2
3750,QuickSort,33.24103355407715,3
3750,QuickSort,33.60700607299805,4
3750,QuickSort,33.560991287231445,5
5000,QuickSort,48.58970642089844,1
5000,QuickSort,47.99175262451172,2
5000,QuickSort,48.10690879821777,3
5000,QuickSort,48.65002632141113,4
5000,QuickSort,48.40803146362305,5
6250,QuickSort,65.74296951293945,1
6250,QuickSort,65.24229049682617,2
6250,QuickSort,65.01293182373047,3
6250,QuickSort,66.96391105651855,4
6250,QuickSort,66.55097007751465,5
7500,QuickSort,82.94987678527832,1
7500,QuickSort,88.94991874694824,2
7500,QuickSort,90.47484397888184,3
7500,QuickSort,87.3098373413086,4
7500,QuickSort,87.7230167388916,5
8750,QuickSort,104.65312004089355,1
8750,QuickSort,104.65002059936523,2
8750,QuickSort,106.05311393737793,3
8750,QuickSort,104.43377494812012,4
8750,QuickSort,105.14616966247559,5
10000,QuickSort,124.59921836853027,1
10000,QuickSort,125.49805641174316,2
10000,QuickSort,121.41990661621094,3
10000,QuickSort,116.59598350524902,4
10000,QuickSort,114.88103866577148,5
100,CountingSort,0.04982948303222656,1
100,CountingSort,0.04410743713378906,2
100,CountingSort,0.04076957702636719,3
100,CountingSort,0.041961669921875,4
100,CountingSort,0.04124641418457031,5
250,CountingSort,0.08392333984375,1
250,CountingSort,0.08702278137207031,2
250,CountingSort,0.08511543273925781,3
250,CountingSort,0.08678436279296875,4
250,CountingSort,0.08440017700195312,5
500,CountingSort,0.15807151794433594,1
500,CountingSort,0.1518726348876953,2
500,CountingSort,0.17976760864257812,3
500,CountingSort,0.1800060272216797,4
500,CountingSort,0.308990478515625,5
750,CountingSort,0.3840923309326172,1
750,CountingSort,0.5059242248535156,2
750,CountingSort,0.23102760314941406,3
750,CountingSort,0.40912628173828125,4
750,CountingSort,0.247955322265625,5
1000,CountingSort,0.34689903259277344,1
1000,CountingSort,0.3478527069091797,2
1000,CountingSort,0.2830028533935547,3
1000,CountingSort,0.3249645233154297,4
1000,CountingSort,0.28395652770996094,5
1250,CountingSort,0.4029273986816406,1
1250,CountingSort,0.40793418884277344,2
1250,CountingSort,0.5419254302978516,3
1250,CountingSort,0.3628730773925781,4
1250,CountingSort,0.34809112548828125,5
2500,CountingSort,0.6818771362304688,1
2500,CountingSort,0.6859302520751953,2
2500,CountingSort,0.6799697875976562,3
2500,CountingSort,0.6921291351318359,4
2500,CountingSort,0.7348060607910156,5
3750,CountingSort,1.013040542602539,1
3750,CountingSort,1.0180473327636719,2
3750,CountingSort,1.0128021240234375,3
3750,CountingSort,1.081228256225586,4
3750,CountingSort,1.0139942169189453,5
5000,CountingSort,1.3880729675292969,1
5000,CountingSort,1.3580322265625,2
5000,CountingSort,1.6410350799560547,3
5000,CountingSort,1.8191337585449219,4
5000,CountingSort,1.4829635620117188,5
6250,CountingSort,1.6980171203613281,1
6250,CountingSort,1.6939640045166016,2
6250,CountingSort,1.83868408203125,3
6250,CountingSort,1.7008781433105469,4
6250,CountingSort,1.6930103302001953,5
7500,CountingSort,2.03704833984375,1
7500,CountingSort,2.4080276489257812,2
7500,CountingSort,2.0248889923095703,3
7500,CountingSort,2.028226852416992,4
7500,CountingSort,2.3920536041259766,5
8750,CountingSort,2.4530887603759766,1
8750,CountingSort,2.354145050048828,2
8750,CountingSort,2.5391578674316406,3
8750,CountingSort,2.5849342346191406,4
8750,CountingSort,2.3508071899414062,5
10000,CountingSort,2.6988983154296875,1
10000,CountingSort,2.719879150390625,2
10000,CountingSort,2.708911895751953,3
10000,CountingSort,2.7327537536621094,4
10000,CountingSort,2.7201175689697266,5
