Size,Sort,Times,trialNo
10000,BubbleSort,10125.487089157104,7
10000,BubbleSort,10096.265077590942,8
10000,BubbleSort,10045.050859451294,9
10000,BubbleSort,10070.240020751953,10
100,InsertionSort,0.3712177276611328,1
100,InsertionSort,0.42319297790527344,2
100,InsertionSort,0.45108795166015625,3
100,InsertionSort,0.3719329833984375,4
100,InsertionSort,0.4286766052246094,5
100,InsertionSort,0.3731250762939453,6
100,InsertionSort,0.3979206085205078,7
100,InsertionSort,0.4191398620605469,8
100,InsertionSort,0.3960132598876953,9
100,InsertionSort,0.3910064697265625,10
250,InsertionSort,2.4547576904296875,1
250,InsertionSort,2.610921859741211,2
250,InsertionSort,2.5658607482910156,3
250,InsertionSort,2.6350021362304688,4
250,InsertionSort,2.2580623626708984,5
250,InsertionSort,2.3889541625976562,6
250,InsertionSort,2.460002899169922,7
250,InsertionSort,2.3899078369140625,8
250,InsertionSort,2.6390552520751953,9
250,InsertionSort,2.2988319396972656,10
500,InsertionSort,11.129140853881836,1
500,InsertionSort,10.725975036621094,2
500,InsertionSort,10.44607162475586,3
500,InsertionSort,9.863138198852539,4
500,InsertionSort,10.378837585449219,5
500,InsertionSort,10.608911514282227,6
500,InsertionSort,10.556221008300781,7
500,InsertionSort,10.019779205322266,8
500,InsertionSort,10.761022567749023,9
500,InsertionSort,10.908842086791992,10
750,InsertionSort,24.535179138183594,1
750,InsertionSort,24.15299415588379,2
750,InsertionSort,24.252891540527344,3
750,InsertionSort,23.69093894958496,4
750,InsertionSort,24.318933486938477,5
750,InsertionSort,25.04706382751465,6
750,InsertionSort,24.940013885498047,7
750,InsertionSort,24.972915649414062,8
750,InsertionSort,24.941205978393555,9
750,InsertionSort,25.135040283203125,10
1000,InsertionSort,44.88182067871094,1
1000,InsertionSort,47.01709747314453,2
1000,InsertionSort,43.21575164794922,3
1000,InsertionSort,43.58696937561035,4
1000,InsertionSort,44.78025436401367,5
1000,InsertionSort,43.096065521240234,6
1000,InsertionSort,44.734954833984375,7
1000,InsertionSort,43.58792304992676,8
1000,InsertionSort,43.28107833862305,9
1000,InsertionSort,43.13778877258301,10
1250,InsertionSort,68.14098358154297,1
1250,InsertionSort,70.16706466674805,2
1250,InsertionSort,69.6561336517334,3
1250,InsertionSort,69.80085372924805,4
1250,InsertionSort,70.97601890563965,5
1250,InsertionSort,68.26901435852051,6
1250,InsertionSort,69.33212280273438,7
1250,InsertionSort,70.04904747009277,8
1250,InsertionSort,67.59190559387207,9
1250,InsertionSort,71.30718231201172,10
2500,InsertionSort,288.68794441223145,1
2500,InsertionSort,286.6320610046387,2
2500,InsertionSort,291.0499572753906,3
2500,InsertionSort,284.7731113433838,4
2500,InsertionSort,291.80908203125,5
2500,InsertionSort,283.5700511932373,6
2500,InsertionSort,289.8979187011719,7
2500,InsertionSort,286.1652374267578,8
2500,InsertionSort,281.86607360839844,9
2500,InsertionSort,283.60795974731445,10
3750,InsertionSort,647.5529670715332,1
3750,InsertionSort,646.3780403137207,2
3750,InsertionSort,650.3159999847412,3
3750,InsertionSort,643.3200836181641,4
3750,InsertionSort,643.9521312713623,5
3750,InsertionSort,652.8429985046387,6
3750,InsertionSort,655.3809642791748,7
3750,InsertionSort,648.9770412445068,8
3750,InsertionSort,654.0160179138184,9
3750,InsertionSort,632.8179836273193,10
5000,InsertionSort,1155.4429531097412,1
5000,InsertionSort,1131.437063217163,2
5000,InsertionSort,1164.139747619629,3
5000,InsertionSort,1156.2271118164062,4
5000,InsertionSort,1158.8993072509766,5
5000,InsertionSort,1140.7620906829834,6
5000,InsertionSort,1173.8700866699219,7
5000,InsertionSort,1138.3640766143799,8
5000,InsertionSort,1172.2781658172607,9
5000,InsertionSort,1160.489797592163,10
6250,InsertionSort,1799.0679740905762,1
6250,InsertionSort,1816.3549900054932,2
6250,InsertionSort,1818.9201354980469,3
6250,InsertionSort,1794.7211265563965,4
6250,InsertionSort,1799.0710735321045,5
6250,InsertionSort,1791.6417121887207,6
6250,InsertionSort,1765.578031539917,7
6250,InsertionSort,1784.661054611206,8
6250,InsertionSort,1806.833028793335,9
6250,InsertionSort,1808.2449436187744,10
7500,InsertionSort,2595.223903656006,1
7500,InsertionSort,2542.289972305298,2
7500,InsertionSort,2595.0353145599365,3
7500,InsertionSort,2569.904088973999,4
7500,InsertionSort,2578.8161754608154,5
7500,InsertionSort,2611.1631393432617,6
7500,InsertionSort,2595.3361988067627,7
7500,InsertionSort,2616.1270141601562,8
7500,InsertionSort,2585.5000019073486,9
7500,InsertionSort,2583.651065826416,10
8750,InsertionSort,3515.8679485321045,1
8750,InsertionSort,3514.0750408172607,2
8750,InsertionSort,3518.8419818878174,3
8750,InsertionSort,3535.8238220214844,4
8750,InsertionSort,3557.5571060180664,5
8750,InsertionSort,3555.6461811065674,6
8750,InsertionSort,3508.0151557922363,7
8750,InsertionSort,3548.5270023345947,8
8750,InsertionSort,3526.026964187622,9
8750,InsertionSort,3516.993999481201,10
10000,InsertionSort,4620.226144790649,1
10000,InsertionSort,4592.189311981201,2
10000,InsertionSort,4621.435880661011,3
10000,InsertionSort,4638.232231140137,4
10000,InsertionSort,4568.647861480713,5
10000,InsertionSort,4640.922784805298,6
10000,InsertionSort,4631.581783294678,7
10000,InsertionSort,4599.851846694946,8
10000,InsertionSort,4619.726896286011,9
10000,InsertionSort,4624.39489364624,10
