Size,Sort,Times,trialNo
2500,quickSort,8.510828018188477,3
2500,quickSort,8.262872695922852,4
2500,quickSort,9.732961654663086,5
2500,quickSort,8.410215377807617,6
2500,quickSort,8.471965789794922,7
2500,quickSort,8.426189422607422,8
2500,quickSort,9.864091873168945,9
2500,quickSort,8.894920349121094,10
3750,quickSort,16.683101654052734,1
3750,quickSort,16.43085479736328,2
3750,quickSort,14.789819717407227,3
3750,quickSort,15.198945999145508,4
3750,quickSort,14.853954315185547,5
3750,quickSort,14.852046966552734,6
3750,quickSort,14.484882354736328,7
3750,quickSort,15.302181243896484,8
3750,quickSort,14.293909072875977,9
3750,quickSort,14.847993850708008,10
5000,quickSort,21.78192138671875,1
5000,quickSort,22.047996520996094,2
5000,quickSort,22.078990936279297,3
5000,quickSort,22.66407012939453,4
5000,quickSort,21.663188934326172,5
5000,quickSort,22.610187530517578,6
5000,quickSort,22.454023361206055,7
5000,quickSort,22.269010543823242,8
5000,quickSort,22.4609375,9
5000,quickSort,22.297143936157227,10
6250,quickSort,29.658079147338867,1
6250,quickSort,30.15613555908203,2
6250,quickSort,30.962228775024414,3
6250,quickSort,31.759977340698242,4
6250,quickSort,30.5483341217041,5
6250,quickSort,30.527114868164062,6
6250,quickSort,30.956029891967773,7
6250,quickSort,30.386924743652344,8
6250,quickSort,31.610727310180664,9
6250,quickSort,30.78484535217285,10
7500,quickSort,41.491031646728516,1
7500,quickSort,40.65108299255371,2
7500,quickSort,44.87895965576172,3
7500,quickSort,43.55502128601074,4
7500,quickSort,41.74637794494629,5
7500,quickSort,41.22304916381836,6
7500,quickSort,40.637969970703125,7
7500,quickSort,42.45400428771973,8
7500,quickSort,43.08605194091797,9
7500,quickSort,40.860891342163086,10
8750,quickSort,54.09097671508789,1
8750,quickSort,54.69226837158203,2
8750,quickSort,52.606821060180664,3
8750,quickSort,53.41792106628418,4
8750,quickSort,52.45208740234375,5
8750,quickSort,53.06696891784668,6
8750,quickSort,52.423954010009766,7
8750,quickSort,52.420854568481445,8
8750,quickSort,53.67088317871094,9
8750,quickSort,56.00929260253906,10
10000,quickSort,64.6970272064209,1
10000,quickSort,71.47598266601562,2
10000,quickSort,68.4971809387207,3
10000,quickSort,66.37120246887207,4
10000,quickSort,68.15004348754883,5
10000,quickSort,67.14510917663574,6
10000,quickSort,66.40219688415527,7
10000,quickSort,66.8787956237793,8
10000,quickSort,68.80617141723633,9
10000,quickSort,68.63999366760254,10
