,Sort,array sizes,trial_time,trial number
635,quickSort,8750,0.0944209098815918,6
636,quickSort,8750,0.09469914436340332,7
637,quickSort,8750,0.10847878456115723,8
638,quickSort,8750,0.10373115539550781,9
639,quickSort,8750,0.08739089965820312,10
640,quickSort,10000,0.1188201904296875,1
641,quickSort,10000,0.11409115791320801,2
642,quickSort,10000,0.11218094825744629,3
643,quickSort,10000,0.1119089126586914,4
644,quickSort,10000,0.11286807060241699,5
645,quickSort,10000,0.11198306083679199,6
646,quickSort,10000,0.11539220809936523,7
647,quickSort,10000,0.11408185958862305,8
648,quickSort,10000,0.10873007774353027,9
649,quickSort,10000,0.10781097412109375,10
